ct,census_tract,county,city,tot_households,moe_households,tot_less_than_10K,moe_less_than_10K,tot_more_than_200K,moe_more_than_200K,median_income,moe_median_income,tot_families,moe_families
36081079200,Census Tract 792, Queens County, New York,922.00,181.00,7.60,6.60,11.20,7.10,73676.00,26412.00,617.00,97.00
36081079300,Census Tract 793, Queens County, New York,0.00,13.00,,,,,,,0.00,13.00
36081079701,Census Tract 797.01, Queens County, New York,2955.00,501.00,7.20,3.90,8.40,9.50,55800.00,11879.00,2069.00,559.00
36081079702,Census Tract 797.02, Queens County, New York,1590.00,328.00,12.40,8.40,2.10,2.60,40786.00,28158.00,959.00,360.00
36081079900,Census Tract 799, Queens County, New York,1120.00,269.00,11.30,8.70,11.70,7.50,53981.00,18902.00,847.00,268.00
36081080301,Census Tract 803.01, Queens County, New York,1066.00,122.00,3.80,3.20,5.90,4.80,67600.00,25483.00,877.00,125.00
36081080302,Census Tract 803.02, Queens County, New York,941.00,69.00,2.10,2.50,13.90,6.70,92887.00,36070.00,769.00,105.00
36081080900,Census Tract 809, Queens County, New York,2505.00,309.00,4.70,3.00,10.40,6.80,61345.00,20949.00,1575.00,337.00
36081081400,Census Tract 814, Queens County, New York,1044.00,112.00,0.00,3.80,26.20,8.90,141705.00,38165.00,952.00,134.00
36081081800,Census Tract 818, Queens County, New York,1052.00,134.00,2.50,3.90,22.00,8.60,127697.00,35763.00,862.00,164.00
36081083700,Census Tract 837, Queens County, New York,1559.00,257.00,11.00,7.40,8.50,6.20,63732.00,11044.00,1227.00,215.00
36081083800,Census Tract 838, Queens County, New York,1617.00,257.00,2.30,2.20,12.60,6.10,96551.00,3570.00,1389.00,281.00
36081084000,Census Tract 840, Queens County, New York,2085.00,228.00,4.10,4.60,7.80,5.20,99424.00,20852.00,1769.00,268.00
36081084500,Census Tract 845, Queens County, New York,2117.00,209.00,10.50,7.70,6.80,5.70,29589.00,15512.00,1089.00,294.00
36081084601,Census Tract 846.01, Queens County, New York,787.00,69.00,2.30,2.60,15.80,5.70,104659.00,25757.00,648.00,73.00
36081084602,Census Tract 846.02, Queens County, New York,218.00,84.00,0.00,16.70,2.80,4.50,83000.00,19063.00,190.00,79.00
36081084901,Census Tract 849.01, Queens County, New York,993.00,207.00,6.00,5.70,2.00,3.50,67219.00,51710.00,773.00,218.00
36081084902,Census Tract 849.02, Queens County, New York,1398.00,104.00,11.70,8.00,5.20,6.00,45658.00,17590.00,945.00,150.00
36081085300,Census Tract 853, Queens County, New York,2523.00,529.00,7.60,5.10,6.70,4.80,33756.00,7478.00,1577.00,503.00
36081085500,Census Tract 855, Queens County, New York,2571.00,250.00,11.50,7.70,5.80,3.90,40199.00,6230.00,1374.00,295.00
36081085700,Census Tract 857, Queens County, New York,1942.00,271.00,11.80,7.50,3.30,2.60,57813.00,12182.00,1447.00,291.00
36081085900,Census Tract 859, Queens County, New York,2385.00,431.00,14.00,7.10,7.50,5.40,57706.00,7408.00,1673.00,285.00
36081086100,Census Tract 861, Queens County, New York,782.00,67.00,16.20,10.00,4.90,4.10,43750.00,16552.00,551.00,86.00
36081086300,Census Tract 863, Queens County, New York,2256.00,287.00,10.60,6.90,5.00,5.00,56774.00,10505.00,1734.00,300.00
36081086400,Census Tract 864, Queens County, New York,739.00,96.00,4.30,4.20,11.90,7.10,124141.00,22649.00,623.00,111.00
36081086500,Census Tract 865, Queens County, New York,2328.00,262.00,2.60,2.50,4.90,3.20,62688.00,22307.00,959.00,269.00
36081086900,Census Tract 869, Queens County, New York,861.00,269.00,4.20,4.20,8.50,6.90,86165.00,50053.00,495.00,213.00
36081087100,Census Tract 871, Queens County, New York,2211.00,206.00,8.90,4.20,9.30,5.00,47662.00,17714.00,1323.00,251.00
36081088400,Census Tract 884, Queens County, New York,3268.00,513.00,4.00,3.20,22.30,11.10,98921.00,41254.00,2341.00,404.00
36081088902,Census Tract 889.02, Queens County, New York,2684.00,319.00,8.20,4.90,2.90,3.00,47661.00,25644.00,1827.00,373.00
36081088903,Census Tract 889.03, Queens County, New York,1619.00,153.00,19.10,14.50,4.30,3.60,57807.00,15807.00,1216.00,216.00
36081089201,Census Tract 892.01, Queens County, New York,2807.00,294.00,2.70,2.90,38.70,9.90,165529.00,44906.00,2291.00,329.00
36081089202,Census Tract 892.02, Queens County, New York,0.00,13.00,,,,,,,0.00,13.00
36081090700,Census Tract 907, Queens County, New York,562.00,157.00,1.80,2.20,7.50,9.10,107917.00,41763.00,489.00,154.00
36081091602,Census Tract 916.02, Queens County, New York,0.00,13.00,,,,,,,0.00,13.00
36081091603,Census Tract 916.03, Queens County, New York,1668.00,200.00,4.70,3.40,30.90,10.00,134844.00,31149.00,1055.00,200.00
36081091604,Census Tract 916.04, Queens County, New York,0.00,13.00,,,,,,,0.00,13.00
36081091800,Census Tract 918, Queens County, New York,4.00,7.00,0.00,100.00,100.00,100.00,,,0.00,13.00
36081091900,Census Tract 919, Queens County, New York,1784.00,342.00,3.00,2.60,7.40,4.50,104375.00,26853.00,1239.00,355.00
36081092200,Census Tract 922, Queens County, New York,780.00,104.00,4.90,3.90,40.10,8.70,160357.00,22408.00,560.00,120.00
36081092500,Census Tract 925, Queens County, New York,1160.00,182.00,4.70,5.20,7.20,6.30,69250.00,20381.00,945.00,175.00
36081092800,Census Tract 928, Queens County, New York,1160.00,167.00,5.40,5.10,28.50,8.80,159600.00,11876.00,979.00,178.00
36081092900,Census Tract 929, Queens County, New York,2312.00,268.00,0.00,1.70,13.70,7.00,105682.00,31218.00,1765.00,323.00
36081093401,Census Tract 934.01, Queens County, New York,1466.00,119.00,10.80,6.30,25.40,8.90,117143.00,48305.00,921.00,153.00
36081093402,Census Tract 934.02, Queens County, New York,1613.00,184.00,1.70,1.70,18.00,6.70,102324.00,22304.00,841.00,149.00
36081093800,Census Tract 938, Queens County, New York,1981.00,236.00,2.60,4.10,5.50,4.80,77802.00,9496.00,1069.00,265.00
36081093900,Census Tract 939, Queens County, New York,1804.00,199.00,0.70,1.00,13.10,6.70,94050.00,4743.00,1490.00,226.00
36081094201,Census Tract 942.01, Queens County, New York,1366.00,175.00,1.20,1.80,7.70,5.10,67727.00,28751.00,777.00,137.00
36081094202,Census Tract 942.02, Queens County, New York,2097.00,294.00,12.80,9.10,9.20,4.50,55694.00,12868.00,1445.00,264.00
36081094203,Census Tract 942.03, Queens County, New York,2927.00,389.00,9.10,6.10,5.70,4.20,56784.00,22685.00,1613.00,371.00
36081094500,Census Tract 945, Queens County, New York,1368.00,118.00,1.80,1.90,16.40,6.70,79700.00,27726.00,1060.00,145.00
36081094700,Census Tract 947, Queens County, New York,753.00,112.00,4.90,4.20,9.80,6.20,84125.00,10549.00,618.00,125.00
36081095400,Census Tract 954, Queens County, New York,1962.00,210.00,11.00,8.20,17.50,9.00,70795.00,27291.00,1458.00,264.00
36081096400,Census Tract 964, Queens County, New York,2279.00,239.00,2.80,3.20,21.40,7.20,106425.00,22513.00,1732.00,252.00
36081097202,Census Tract 972.02, Queens County, New York,1226.00,131.00,26.40,9.10,0.90,1.40,22941.00,4880.00,713.00,160.00
36081097204,Census Tract 972.04, Queens County, New York,1270.00,195.00,3.20,3.30,4.00,5.00,73250.00,12000.00,731.00,211.00
36081097205,Census Tract 972.05, Queens County, New York,1241.00,120.00,16.10,10.50,0.00,3.20,20744.00,3846.00,807.00,130.00
36081097206,Census Tract 972.06, Queens County, New York,1339.00,333.00,10.20,9.70,1.30,2.50,48980.00,39287.00,720.00,369.00
36081097207,Census Tract 972.07, Queens County, New York,0.00,13.00,,,,,,,0.00,13.00
36081097300,Census Tract 973, Queens County, New York,808.00,91.00,2.50,3.30,24.90,9.40,88889.00,28809.00,610.00,112.00
36081098100,Census Tract 981, Queens County, New York,852.00,88.00,4.80,3.60,26.20,7.90,124519.00,27488.00,694.00,96.00
36081098700,Census Tract 987, Queens County, New York,998.00,115.00,4.30,2.70,23.50,9.10,102639.00,23126.00,659.00,102.00
36081099100,Census Tract 991, Queens County, New York,2881.00,237.00,1.50,1.70,21.00,6.60,108224.00,26686.00,1735.00,264.00
36081099200,Census Tract 992, Queens County, New York,1543.00,226.00,12.20,6.40,3.60,3.50,35529.00,13961.00,881.00,196.00
36081099701,Census Tract 997.01, Queens County, New York,1161.00,112.00,2.70,2.40,12.70,7.40,95063.00,15821.00,704.00,161.00
36081099703,Census Tract 997.03, Queens County, New York,1783.00,167.00,5.10,4.10,19.40,5.70,116319.00,16314.00,1064.00,178.00
36081099704,Census Tract 997.04, Queens County, New York,3666.00,433.00,8.20,4.40,12.60,4.00,95653.00,17144.00,1533.00,332.00
36081099705,Census Tract 997.05, Queens County, New York,1135.00,241.00,3.10,4.80,26.40,8.50,147807.00,27245.00,858.00,260.00
36081099801,Census Tract 998.01, Queens County, New York,2635.00,293.00,10.70,7.00,6.60,5.80,68297.00,13267.00,1868.00,307.00
36081099802,Census Tract 998.02, Queens County, New York,2787.00,188.00,7.20,5.90,3.60,2.90,45210.00,16743.00,1069.00,332.00
36081099900,Census Tract 999, Queens County, New York,0.00,13.00,,,,,,,0.00,13.00
36081100801,Census Tract 1008.01, Queens County, New York,728.00,96.00,3.20,4.60,23.50,11.50,142717.00,33707.00,560.00,129.00
36081100803,Census Tract 1008.03, Queens County, New York,1217.00,156.00,8.50,5.50,17.80,9.80,48320.00,14621.00,881.00,186.00
36081100804,Census Tract 1008.04, Queens County, New York,1394.00,214.00,3.90,4.90,15.90,11.70,99318.00,41445.00,1085.00,225.00
36081101002,Census Tract 1010.02, Queens County, New York,1866.00,297.00,10.20,6.90,23.50,12.70,52716.00,35558.00,1236.00,308.00
36081101003,Census Tract 1010.03, Queens County, New York,1211.00,361.00,15.50,10.50,5.70,5.70,70299.00,48592.00,759.00,361.00
36081101004,Census Tract 1010.04, Queens County, New York,2572.00,291.00,25.10,10.30,0.90,1.40,42361.00,25936.00,1426.00,311.00
36081101700,Census Tract 1017, Queens County, New York,2413.00,278.00,13.40,9.00,22.40,8.90,109963.00,27626.00,1637.00,216.00
36081102900,Census Tract 1029, Queens County, New York,1538.00,294.00,4.60,4.20,15.50,8.00,100161.00,22824.00,871.00,194.00
36081103201,Census Tract 1032.01, Queens County, New York,1910.00,180.00,13.80,7.20,0.00,2.10,53469.00,19356.00,1477.00,288.00
36081103202,Census Tract 1032.02, Queens County, New York,2310.00,396.00,5.30,4.20,16.10,10.30,81060.00,14349.00,1867.00,394.00
36081103300,Census Tract 1033, Queens County, New York,1531.00,169.00,3.30,2.60,18.30,6.10,101816.00,19961.00,1251.00,185.00
36081103900,Census Tract 1039, Queens County, New York,2367.00,406.00,1.60,1.70,6.00,3.60,74272.00,15019.00,1691.00,306.00
36081104700,Census Tract 1047, Queens County, New York,2743.00,352.00,5.10,4.30,7.90,3.90,77454.00,24183.00,1936.00,388.00
36081105900,Census Tract 1059, Queens County, New York,1321.00,207.00,1.70,1.90,21.10,7.50,99740.00,24330.00,1149.00,216.00
36081107201,Census Tract 1072.01, Queens County, New York,930.00,123.00,2.00,3.50,21.80,7.80,112949.00,23548.00,559.00,118.00
36081107202,Census Tract 1072.02, Queens County, New York,0.00,13.00,,,,,,,0.00,13.00
36081108500,Census Tract 1085, Queens County, New York,1065.00,193.00,1.90,1.70,13.00,5.40,67226.00,12048.00,786.00,177.00
36081109300,Census Tract 1093, Queens County, New York,1022.00,125.00,10.90,5.30,35.90,11.10,139605.00,29485.00,768.00,145.00
36081109700,Census Tract 1097, Queens County, New York,685.00,107.00,1.90,2.20,29.80,10.30,131142.00,19415.00,514.00,102.00
36081109900,Census Tract 1099, Queens County, New York,1267.00,200.00,3.70,3.60,11.90,5.30,93456.00,22791.00,1064.00,211.00
36081111300,Census Tract 1113, Queens County, New York,817.00,112.00,7.20,7.20,23.70,7.80,138173.00,37392.00,666.00,102.00
36081112300,Census Tract 1123, Queens County, New York,787.00,95.00,3.90,6.40,21.50,7.70,100929.00,6452.00,650.00,94.00
36081112900,Census Tract 1129, Queens County, New York,833.00,96.00,4.30,3.40,22.30,8.30,100201.00,16349.00,637.00,107.00
36081113300,Census Tract 1133, Queens County, New York,645.00,153.00,5.10,5.10,14.00,7.30,118412.00,31033.00,433.00,139.00
36081113900,Census Tract 1139, Queens County, New York,1505.00,236.00,3.50,2.50,10.20,5.00,87850.00,26639.00,1014.00,198.00
36081114100,Census Tract 1141, Queens County, New York,886.00,131.00,0.00,4.40,29.30,12.50,126429.00,39848.00,684.00,89.00
36081114700,Census Tract 1147, Queens County, New York,633.00,108.00,4.40,4.10,14.80,8.70,98188.00,26959.00,537.00,76.00
36081115100,Census Tract 1151, Queens County, New York,359.00,48.00,3.30,3.40,20.10,9.30,121719.00,39460.00,262.00,49.00
36081115500,Census Tract 1155, Queens County, New York,702.00,118.00,11.50,6.60,11.30,6.60,89118.00,33710.00,454.00,80.00
36081115700,Census Tract 1157, Queens County, New York,1148.00,175.00,8.60,5.10,6.80,4.20,62255.00,10679.00,900.00,189.00
36081115900,Census Tract 1159, Queens County, New York,1692.00,248.00,4.30,3.30,8.40,5.30,63132.00,19019.00,1077.00,239.00
36081116100,Census Tract 1161, Queens County, New York,1337.00,170.00,21.80,9.60,2.50,2.30,42750.00,19344.00,829.00,141.00
36081116301,Census Tract 1163.01, Queens County, New York,1732.00,349.00,14.20,8.40,9.90,6.00,41154.00,26899.00,1220.00,378.00
36081116302,Census Tract 1163.02, Queens County, New York,1250.00,254.00,8.40,7.00,0.00,3.10,61359.00,23286.00,685.00,116.00
36081116700,Census Tract 1167, Queens County, New York,653.00,60.00,10.30,6.90,3.50,3.30,55216.00,13564.00,485.00,71.00
36081117100,Census Tract 1171, Queens County, New York,963.00,122.00,8.10,5.40,9.80,5.60,76658.00,10219.00,754.00,153.00
36081117500,Census Tract 1175, Queens County, New York,1783.00,169.00,5.00,3.40,14.40,7.00,87938.00,16556.00,1094.00,213.00
36081118100,Census Tract 1181, Queens County, New York,690.00,85.00,3.50,3.20,13.50,6.20,98056.00,23286.00,508.00,81.00
36081118500,Census Tract 1185, Queens County, New York,654.00,100.00,0.20,0.40,11.60,7.40,60536.00,22820.00,488.00,100.00
36081118700,Census Tract 1187, Queens County, New York,893.00,190.00,5.70,4.90,5.90,3.70,67443.00,22832.00,681.00,167.00
36081118900,Census Tract 1189, Queens County, New York,908.00,356.00,2.60,3.20,7.70,4.60,54135.00,4435.00,429.00,114.00
36081119100,Census Tract 1191, Queens County, New York,1005.00,144.00,8.20,5.90,14.00,7.40,,,811.00,166.00
36081119300,Census Tract 1193, Queens County, New York,753.00,118.00,3.70,3.70,20.50,7.60,50966.00,9071.00,529.00,107.00
36081119500,Census Tract 1195, Queens County, New York,442.00,81.00,1.40,2.10,18.80,9.20,104706.00,42206.00,393.00,74.00
36081119900,Census Tract 1199, Queens County, New York,523.00,84.00,3.60,5.50,21.20,15.30,120625.00,23208.00,429.00,104.00
36081120100,Census Tract 1201, Queens County, New York,456.00,74.00,0.00,8.40,8.30,7.50,84167.00,25932.00,390.00,77.00
36081120300,Census Tract 1203, Queens County, New York,580.00,136.00,1.20,2.00,6.00,4.50,58646.00,23615.00,407.00,89.00
36081120500,Census Tract 1205, Queens County, New York,954.00,102.00,13.10,8.80,10.70,6.30,31250.00,14422.00,472.00,117.00
36081120701,Census Tract 1207.01, Queens County, New York,897.00,99.00,3.00,3.50,14.50,7.20,106705.00,20134.00,787.00,108.00
36081120702,Census Tract 1207.02, Queens County, New York,0.00,13.00,,,,,,,0.00,13.00
36081121100,Census Tract 1211, Queens County, New York,0.00,13.00,,,,,,,0.00,13.00
36081121500,Census Tract 1215, Queens County, New York,1361.00,200.00,5.00,4.30,12.90,6.00,89858.00,19485.00,1006.00,129.00
36081122300,Census Tract 1223, Queens County, New York,1306.00,394.00,2.50,2.50,16.90,10.20,94397.00,16371.00,1085.00,401.00
36081122702,Census Tract 1227.02, Queens County, New York,2903.00,292.00,17.30,8.00,3.10,4.00,26694.00,8356.00,1697.00,337.00
36081122703,Census Tract 1227.03, Queens County, New York,2594.00,229.00,8.00,5.40,8.20,7.60,71465.00,16425.00,1831.00,303.00
36081122704,Census Tract 1227.04, Queens County, New York,1950.00,472.00,6.40,6.00,7.20,5.00,84904.00,37386.00,1152.00,331.00
36081124100,Census Tract 1241, Queens County, New York,1398.00,217.00,5.40,5.30,19.30,7.10,93417.00,11067.00,1104.00,223.00
36081124700,Census Tract 1247, Queens County, New York,1277.00,398.00,0.90,1.60,27.70,9.80,120685.00,35567.00,1095.00,402.00
36081125700,Census Tract 1257, Queens County, New York,963.00,189.00,7.80,6.90,7.80,5.10,82031.00,8377.00,593.00,156.00
36081126500,Census Tract 1265, Queens County, New York,647.00,117.00,1.10,1.60,27.00,11.30,138424.00,49900.00,481.00,126.00
36081126700,Census Tract 1267, Queens County, New York,701.00,131.00,10.40,6.30,19.40,14.10,117743.00,37917.00,555.00,134.00
36081127700,Census Tract 1277, Queens County, New York,1069.00,125.00,0.00,3.70,30.20,10.90,121577.00,38812.00,867.00,125.00
36081128300,Census Tract 1283, Queens County, New York,0.00,13.00,,,,,,,0.00,13.00
36081129102,Census Tract 1291.02, Queens County, New York,1188.00,169.00,4.10,5.10,34.60,10.40,144154.00,17280.00,967.00,180.00
36081129103,Census Tract 1291.03, Queens County, New York,2027.00,194.00,4.70,3.50,13.60,6.90,76705.00,12045.00,1140.00,224.00
36081129104,Census Tract 1291.04, Queens County, New York,1796.00,92.00,5.50,4.30,17.90,5.10,109891.00,28734.00,1179.00,124.00
36081130100,Census Tract 1301, Queens County, New York,1612.00,189.00,7.10,5.00,14.50,6.10,91389.00,21570.00,1266.00,222.00
36081133300,Census Tract 1333, Queens County, New York,1438.00,329.00,7.90,5.80,12.70,5.70,134083.00,10812.00,1083.00,335.00
36081133900,Census Tract 1339, Queens County, New York,429.00,85.00,1.40,2.00,32.40,13.90,141563.00,59410.00,375.00,85.00
36081134100,Census Tract 1341, Queens County, New York,1060.00,316.00,6.00,5.10,15.40,8.50,64324.00,39576.00,788.00,145.00
36081134701,Census Tract 1347.01, Queens County, New York,1969.00,161.00,4.60,3.90,6.10,4.80,89671.00,19659.00,1223.00,264.00
36081134702,Census Tract 1347.02, Queens County, New York,1609.00,102.00,4.40,3.50,13.20,8.70,86058.00,35363.00,1017.00,175.00
36081136700,Census Tract 1367, Queens County, New York,2432.00,262.00,4.80,3.40,13.30,5.30,95803.00,15450.00,1714.00,316.00
36081137700,Census Tract 1377, Queens County, New York,2548.00,289.00,4.10,3.30,18.20,7.70,109481.00,11127.00,1812.00,287.00
36081138501,Census Tract 1385.01, Queens County, New York,1475.00,283.00,6.10,4.60,21.90,7.20,96563.00,20998.00,1240.00,286.00
36081138502,Census Tract 1385.02, Queens County, New York,0.00,13.00,,,,,,,0.00,13.00
36081139900,Census Tract 1399, Queens County, New York,526.00,72.00,2.90,2.50,32.90,8.70,159300.00,22114.00,442.00,74.00
36081140300,Census Tract 1403, Queens County, New York,802.00,135.00,11.30,11.40,13.20,6.00,79375.00,41303.00,669.00,141.00
36081140901,Census Tract 1409.01, Queens County, New York,335.00,166.00,1.50,2.30,11.90,11.80,125038.00,64400.00,322.00,166.00
36081140902,Census Tract 1409.02, Queens County, New York,835.00,104.00,1.20,1.50,19.40,8.60,107321.00,38263.00,613.00,76.00
